BlackElo_broad,WhiteElo_broad,Opening_broad,death_position,killed_piece_id,killed_by_piece_id,counts
1250-1499,1500-1749,King's Pawn Game,c4,B-P-c,W-P-d,1
1250-1499,1500-1749,King's Pawn Game,c4,W-B-f,B-P-c,1
1250-1499,1500-1749,King's Pawn Game,c6,B-N-b,W-P-b,1
1250-1499,1500-1749,King's Pawn Game,c6,B-P-b,W-Q,1
1250-1499,1500-1749,King's Pawn Game,c6,W-P-b,B-P-b,1
1250-1499,1500-1749,King's Pawn Game,c6,W-P-d,B-R-h,1
1250-1499,1500-1749,King's Pawn Game,c8,B-B-c,W-B-f,1
1250-1499,1500-1749,King's Pawn Game,c8,B-B-c,W-R-h,1
1250-1499,1500-1749,King's Pawn Game,c8,B-Q,W-Q,1
1250-1499,1500-1749,King's Pawn Game,c8,W-Q,B-R-h,1
1250-1499,1500-1749,King's Pawn Game,c8,W-R-h,B-R-h,1
1250-1499,1500-1749,King's Pawn Game,d1,B-R-h,W-R-h,1
1250-1499,1500-1749,King's Pawn Game,d1,W-R-a,B-R-h,1
1250-1499,1500-1749,King's Pawn Game,d3,W-P-d,B-R-h,1
1250-1499,1500-1749,King's Pawn Game,d4,B-B-f,W-R-h,1
1250-1499,1500-1749,King's Pawn Game,d4,B-N-b,W-P-c,1
1250-1499,1500-1749,King's Pawn Game,d4,B-P-e,W-Q,1
1250-1499,1500-1749,King's Pawn Game,d4,W-P-c,B-P-e,1
1250-1499,1500-1749,King's Pawn Game,d4,W-P-d,B-P-e,1
1250-1499,1500-1749,King's Pawn Game,d4,W-Q,B-B-f,1
1250-1499,1500-1749,King's Pawn Game,d5,B-B-c,W-P-e,1
1250-1499,1500-1749,King's Pawn Game,d5,B-N-g,W-Q,1
1250-1499,1500-1749,King's Pawn Game,d5,B-P-d,W-R-h,1
1250-1499,1500-1749,King's Pawn Game,d5,W-B-f,B-B-c,1
1250-1499,1500-1749,King's Pawn Game,d5,W-P-e,B-N-g,1
1250-1499,1500-1749,King's Pawn Game,d7,B-P-d,W-R-a,1
1250-1499,1500-1749,King's Pawn Game,d7,B-Q,W-B-f,1
1250-1499,1500-1749,King's Pawn Game,d7,W-B-f,B-K,1
1250-1499,1500-1749,King's Pawn Game,e5,B-P-e,W-R-h,1
1250-1499,1500-1749,King's Pawn Game,f4,W-P-f,B-Q,1
1250-1499,1500-1749,King's Pawn Game,f5,B-N-g,W-Q,1
1250-1499,1500-1749,King's Pawn Game,f5,B-P-f,W-P-e,1
1250-1499,1500-1749,King's Pawn Game,f5,W-P-e,B-B-c,1
1250-1499,1500-1749,King's Pawn Game,g6,B-N-b,W-N-g,1
1250-1499,1500-1749,King's Pawn Game,g6,B-P-h,W-Q,1
1250-1499,1500-1749,King's Pawn Game,g6,W-N-g,B-P-h,1
1250-1499,1500-1749,King's Pawn Game,g7,B-P-g,W-R-h,1
1250-1499,1500-1749,King's Pawn Game,h6,B-N-g,W-B-c,1
1250-1499,1500-1749,King's Pawn Game,h6,B-P-h,W-N-g,1
1250-1499,1500-1749,King's Pawn Game,h6,W-B-c,B-P-g,1
1250-1499,1500-1749,King's Pawn Game,h7,B-P-h,W-Q,1
1250-1499,1500-1749,King's Pawn Game,h7,W-R-a,B-B-c,1
1250-1499,1500-1749,King's Pawn Game,h8,B-R-h,W-Q,1
1250-1499,1500-1749,Other,a1,B-B-f,W-R-h,1
1250-1499,1500-1749,Other,a1,B-N-b,W-B-c,1
1250-1499,1500-1749,Other,a1,B-R-a,W-B-c,1
1250-1499,1500-1749,Other,a1,W-R-a,B-B-f,2
1250-1499,1500-1749,Other,a1,W-R-a,B-N-b,2
1250-1499,1500-1749,Other,a1,W-R-a,B-R-a,1
1250-1499,1500-1749,Other,a2,B-B-c,W-Q,1
1250-1499,1500-1749,Other,a2,W-P-a,B-Q,1
1250-1499,1500-1749,Other,a2,W-P-a,B-R-a,1
1250-1499,1500-1749,Other,a2,W-R-a,B-B-c,1
1250-1499,1500-1749,Other,a3,B-B-f,W-B-c,1
1250-1499,1500-1749,Other,a3,W-B-c,B-Q,1
1250-1499,1500-1749,Other,a3,W-P-a,B-K,1
1250-1499,1500-1749,Other,a3,W-P-a,B-N-g,1
1250-1499,1500-1749,Other,a3,W-P-a,B-Q,1
1250-1499,1500-1749,Other,a3,W-P-a,B-R-a,1
1250-1499,1500-1749,Other,a5,B-P-a,W-P-b,2
1250-1499,1500-1749,Other,a5,B-P-a,W-R-a,1
1250-1499,1500-1749,Other,a5,W-P-a,B-K,1
1250-1499,1500-1749,Other,a5,W-P-a,B-N-b,1
1250-1499,1500-1749,Other,a6,B-B-c,W-R-a,1
1250-1499,1500-1749,Other,a6,B-P-a,W-Q,2
1250-1499,1500-1749,Other,a6,B-R-a,W-P-a,1
1250-1499,1500-1749,Other,a6,B-R-h,W-K,1
1250-1499,1500-1749,Other,a6,W-P-a,B-R-h,1
1250-1499,1500-1749,Other,a6,W-P-b,B-P-b,1
1250-1499,1500-1749,Other,a6,W-R-a,B-N-b,1
1250-1499,1500-1749,Other,a6,W-R-a,B-R-a,1
1250-1499,1500-1749,Other,a7,B-B-f,W-N-b,1
1250-1499,1500-1749,Other,a7,B-N-g,W-R-h,1
1250-1499,1500-1749,Other,a7,B-P-a,W-B-c,1
1250-1499,1500-1749,Other,a7,B-P-a,W-N-b,1
1250-1499,1500-1749,Other,a7,B-P-a,W-N-g,1
1250-1499,1500-1749,Other,a7,B-P-a,W-P-a,1
1250-1499,1500-1749,Other,a7,B-P-a,W-Q,2
1250-1499,1500-1749,Other,a7,B-P-a,W-R-a,1
1250-1499,1500-1749,Other,a7,B-P-a,W-R-h,1
1250-1499,1500-1749,Other,a7,B-R-a,W-R-a,1
1250-1499,1500-1749,Other,a7,W-P-a,B-B-f,1
1250-1499,1500-1749,Other,a7,W-P-a,B-K,1
1250-1499,1500-1749,Other,a7,W-P-a,B-N-g,1
1250-1499,1500-1749,Other,a7,W-P-a,B-R-a,1
1250-1499,1500-1749,Other,a7,W-P-b,B-K,1
1250-1499,1500-1749,Other,a7,W-Q,B-B-f,1
1250-1499,1500-1749,Other,a8,B-R-a,W-B-f,3
1250-1499,1500-1749,Other,a8,B-R-a,W-R-a,1
1250-1499,1500-1749,Other,a8,B-R-h,W-Q,1
1250-1499,1500-1749,Other,a8,W-B-f,B-Q,1
1250-1499,1500-1749,Other,a8,W-R-a,B-R-h,1
1250-1499,1500-1749,Other,b1,B-N-b,W-R-h,1
1250-1499,1500-1749,Other,b1,B-R-a,W-R-a,1
1250-1499,1500-1749,Other,b1,W-R-a,B-N-b,1
1250-1499,1500-1749,Other,b1,W-R-h,B-R-a,1
1250-1499,1500-1749,Other,b2,B-P-c,W-K,1
1250-1499,1500-1749,Other,b2,W-P-b,B-B-f,1
1250-1499,1500-1749,Other,b2,W-P-b,B-Q,3
1250-1499,1500-1749,Other,b2,W-P-b,B-R-a,1
1250-1499,1500-1749,Other,b2,W-Q,B-N-b,1
1250-1499,1500-1749,Other,b3,B-N-g,W-P-a,1
1250-1499,1500-1749,Other,b3,W-P-b,B-N-g,1
1250-1499,1500-1749,Other,b4,B-B-f,W-P-a,1
1250-1499,1500-1749,Other,b4,B-N-b,W-P-a,1
1250-1499,1500-1749,Other,b4,B-P-a,W-P-c,2
1250-1499,1500-1749,Other,b4,B-P-b,W-P-a,1
1250-1499,1500-1749,Other,b4,B-P-c,W-P-a,1
1250-1499,1500-1749,Other,b4,W-P-a,B-P-c,1
1250-1499,1500-1749,Other,b4,W-P-a,B-R-a,1
1250-1499,1500-1749,Other,b4,W-P-b,B-B-f,2
1250-1499,1500-1749,Other,b4,W-P-b,B-P-a,2
1250-1499,1500-1749,Other,b4,W-P-b,B-P-c,1
1250-1499,1500-1749,Other,b4,W-P-b,B-Q,2
1250-1499,1500-1749,Other,b4,W-P-c,B-N-b,1
1250-1499,1500-1749,Other,b5,B-P-b,W-P-a,1
1250-1499,1500-1749,Other,b5,B-P-b,W-R-h,1
1250-1499,1500-1749,Other,b5,B-Q,W-B-f,1
1250-1499,1500-1749,Other,b5,B-Q,W-N-b,1
1250-1499,1500-1749,Other,b5,W-N-b,B-P-a,1
1250-1499,1500-1749,Other,b5,W-P-b,B-B-c,1
1250-1499,1500-1749,Other,b5,W-Q,B-Q,2
1250-1499,1500-1749,Other,b6,B-B-f,W-N-b,1
1250-1499,1500-1749,Other,b6,B-P-b,W-P-a,1
1250-1499,1500-1749,Other,b6,B-P-b,W-R-a,2
1250-1499,1500-1749,Other,b6,B-Q,W-N-b,1
1250-1499,1500-1749,Other,b6,B-R-a,W-K,1
1250-1499,1500-1749,Other,b6,W-N-b,B-P-c,2
1250-1499,1500-1749,Other,b6,W-P-a,B-P-a,1
1250-1499,1500-1749,Other,b6,W-P-b,B-R-a,1
1250-1499,1500-1749,Other,b7,B-B-c,W-B-f,1
1250-1499,1500-1749,Other,b7,B-B-c,W-R-h,1
1250-1499,1500-1749,Other,b7,B-P-b,W-B-f,1
1250-1499,1500-1749,Other,b7,B-P-b,W-N-g,1
1250-1499,1500-1749,Other,b7,B-P-b,W-Q,5
1250-1499,1500-1749,Other,b8,B-N-b,W-Q,1
1250-1499,1500-1749,Other,b8,B-R-a,W-Q,1
1250-1499,1500-1749,Other,b8,W-Q,B-R-h,1
1250-1499,1500-1749,Other,c1,B-B-f,W-R-a,1
1250-1499,1500-1749,Other,c1,B-R-a,W-Q,1
1250-1499,1500-1749,Other,c1,B-R-h,W-Q,1
1250-1499,1500-1749,Other,c1,W-B-c,B-B-f,1
1250-1499,1500-1749,Other,c1,W-R-a,B-R-h,1
1250-1499,1500-1749,Other,c1,W-R-h,B-R-a,1
1250-1499,1500-1749,Other,c2,B-N-b,W-B-f,1
1250-1499,1500-1749,Other,c2,W-B-f,B-N-g,1
1250-1499,1500-1749,Other,c2,W-P-c,B-N-b,1
1250-1499,1500-1749,Other,c2,W-P-c,B-N-g,1
1250-1499,1500-1749,Other,c2,W-P-c,B-Q,1
1250-1499,1500-1749,Other,c2,W-P-c,B-R-a,1
1250-1499,1500-1749,Other,c3,B-B-f,W-B-c,2
1250-1499,1500-1749,Other,c3,B-B-f,W-P-b,1
1250-1499,1500-1749,Other,c3,B-N-g,W-P-b,1
1250-1499,1500-1749,Other,c3,W-N-b,B-B-f,3
1250-1499,1500-1749,Other,c3,W-N-b,B-N-g,1
1250-1499,1500-1749,Other,c3,W-N-b,B-Q,1
1250-1499,1500-1749,Other,c3,W-P-c,B-Q,2
1250-1499,1500-1749,Other,c4,B-B-c,W-N-g,1
1250-1499,1500-1749,Other,c4,B-N-g,W-N-b,1
1250-1499,1500-1749,Other,c4,B-P-b,W-K,1
1250-1499,1500-1749,Other,c4,B-P-b,W-P-b,1
1250-1499,1500-1749,Other,c4,B-P-c,W-K,1
1250-1499,1500-1749,Other,c4,B-P-c,W-P-b,1
1250-1499,1500-1749,Other,c4,B-P-c,W-R-h,1
1250-1499,1500-1749,Other,c4,B-P-d,W-B-f,1
1250-1499,1500-1749,Other,c4,B-P-d,W-Q,1
1250-1499,1500-1749,Other,c4,W-N-g,B-P-c,1
1250-1499,1500-1749,Other,c4,W-P-b,B-P-b,2
1250-1499,1500-1749,Other,c4,W-P-c,B-B-c,1
1250-1499,1500-1749,Other,c4,W-P-c,B-P-b,1
1250-1499,1500-1749,Other,c4,W-P-c,B-P-d,2
1250-1499,1500-1749,Other,c5,B-B-f,W-N-g,1
1250-1499,1500-1749,Other,c5,B-N-b,W-B-c,1
1250-1499,1500-1749,Other,c5,B-P-b,W-B-c,1
1250-1499,1500-1749,Other,c5,B-P-b,W-P-a,1
1250-1499,1500-1749,Other,c5,B-P-b,W-P-b,1
1250-1499,1500-1749,Other,c5,B-P-b,W-P-c,1
1250-1499,1500-1749,Other,c5,B-P-c,W-P-b,1
1250-1499,1500-1749,Other,c5,B-P-c,W-P-d,4
1250-1499,1500-1749,Other,c5,B-P-d,W-N-b,1
1250-1499,1500-1749,Other,c5,B-P-d,W-P-b,1
1250-1499,1500-1749,Other,c5,W-B-c,B-P-d,1
1250-1499,1500-1749,Other,c5,W-N-g,B-P-d,1
1250-1499,1500-1749,Other,c5,W-P-a,B-B-f,1
1250-1499,1500-1749,Other,c5,W-P-b,B-N-g,1
1250-1499,1500-1749,Other,c5,W-P-b,B-P-d,1
1250-1499,1500-1749,Other,c5,W-P-b,B-Q,1
1250-1499,1500-1749,Other,c5,W-P-c,B-K,1
1250-1499,1500-1749,Other,c5,W-P-c,B-N-b,2
1250-1499,1500-1749,Other,c5,W-P-c,B-P-b,1
1250-1499,1500-1749,Other,c5,W-P-c,B-P-d,1
1250-1499,1500-1749,Other,c5,W-P-c,B-Q,1
1250-1499,1500-1749,Other,c5,W-P-d,B-N-b,1
1250-1499,1500-1749,Other,c5,W-P-d,B-P-b,2
1250-1499,1500-1749,Other,c6,B-N-b,W-B-f,4
1250-1499,1500-1749,Other,c6,B-N-b,W-N-g,2
1250-1499,1500-1749,Other,c6,B-N-b,W-R-a,1
1250-1499,1500-1749,Other,c6,B-P-c,W-P-c,1
1250-1499,1500-1749,Other,c6,B-P-c,W-Q,1
1250-1499,1500-1749,Other,c6,B-P-c,W-R-a,1
1250-1499,1500-1749,Other,c6,B-P-d,W-R-a,1
1250-1499,1500-1749,Other,c6,W-B-f,B-B-c,1
1250-1499,1500-1749,Other,c6,W-B-f,B-P-d,3
1250-1499,1500-1749,Other,c6,W-N-g,B-P-b,1
1250-1499,1500-1749,Other,c6,W-N-g,B-P-d,1
1250-1499,1500-1749,Other,c6,W-P-c,B-Q,1
1250-1499,1500-1749,Other,c7,B-P-c,W-B-c,1
1250-1499,1500-1749,Other,c7,B-P-c,W-R-a,2
1250-1499,1500-1749,Other,c8,B-Q,W-R-a,1
1250-1499,1500-1749,Other,c8,B-R-a,W-R-h,1
1250-1499,1500-1749,Other,c8,B-R-h,W-R-h,1
1250-1499,1500-1749,Other,c8,W-R-a,B-R-a,1
1250-1499,1500-1749,Other,c8,W-R-h,B-K,1
1250-1499,1500-1749,Other,c8,W-R-h,B-R-h,1
1250-1499,1500-1749,Other,d1,B-R-a,W-R-h,1
1250-1499,1500-1749,Other,d1,B-R-h,W-K,1
1250-1499,1500-1749,Other,d1,W-R-a,B-R-a,1
1250-1499,1500-1749,Other,d1,W-R-h,B-R-h,1
1250-1499,1500-1749,Other,d2,B-B-f,W-Q,1
1250-1499,1500-1749,Other,d2,B-N-g,W-B-c,1
1250-1499,1500-1749,Other,d2,B-Q,W-B-c,1
1250-1499,1500-1749,Other,d2,B-Q,W-K,2
1250-1499,1500-1749,Other,d2,B-R-h,W-N-g,1
1250-1499,1500-1749,Other,d2,W-B-c,B-B-f,1
1250-1499,1500-1749,Other,d2,W-B-c,B-Q,1
1250-1499,1500-1749,Other,d2,W-N-b,B-N-g,1
1250-1499,1500-1749,Other,d2,W-N-b,B-Q,1
1250-1499,1500-1749,Other,d2,W-Q,B-Q,3
1250-1499,1500-1749,Other,d2,W-R-a,B-R-h,1
1250-1499,1500-1749,Other,d3,B-B-c,W-Q,1
1250-1499,1500-1749,Other,d3,B-B-c,W-R-h,1
1250-1499,1500-1749,Other,d3,B-N-b,W-Q,1
1250-1499,1500-1749,Other,d3,B-P-d,W-Q,1
1250-1499,1500-1749,Other,d3,B-R-a,W-N-g,1
1250-1499,1500-1749,Other,d3,W-B-f,B-N-b,1
1250-1499,1500-1749,Other,d3,W-N-g,B-R-h,1
1250-1499,1500-1749,Other,d3,W-P-d,B-B-c,2
1250-1499,1500-1749,Other,d3,W-P-d,B-N-b,1
1250-1499,1500-1749,Other,d3,W-P-d,B-P-d,1
1250-1499,1500-1749,Other,d3,W-P-d,B-R-a,1
1250-1499,1500-1749,Other,d3,W-R-h,B-N-b,1
1250-1499,1500-1749,Other,d4,B-B-f,W-B-c,1
1250-1499,1500-1749,Other,d4,B-B-f,W-N-g,1
1250-1499,1500-1749,Other,d4,B-B-f,W-P-c,1
1250-1499,1500-1749,Other,d4,B-N-b,W-N-g,3
1250-1499,1500-1749,Other,d4,B-N-b,W-P-e,1
1250-1499,1500-1749,Other,d4,B-N-g,W-K,1
1250-1499,1500-1749,Other,d4,B-P-c,W-P-b,1
1250-1499,1500-1749,Other,d4,B-P-c,W-P-c,1
1250-1499,1500-1749,Other,d4,B-P-c,W-P-e,1
1250-1499,1500-1749,Other,d4,B-P-d,W-N-g,1
1250-1499,1500-1749,Other,d4,B-P-d,W-P-e,1
1250-1499,1500-1749,Other,d4,B-P-e,W-K,1
1250-1499,1500-1749,Other,d4,B-P-e,W-P-e,1
1250-1499,1500-1749,Other,d4,B-Q,W-P-c,1
1250-1499,1500-1749,Other,d4,B-R-a,W-N-b,1
1250-1499,1500-1749,Other,d4,W-B-c,B-B-f,1
1250-1499,1500-1749,Other,d4,W-N-g,B-B-f,1
1250-1499,1500-1749,Other,d4,W-N-g,B-N-b,2
1250-1499,1500-1749,Other,d4,W-N-g,B-P-e,1
1250-1499,1500-1749,Other,d4,W-P-d,B-B-f,3
1250-1499,1500-1749,Other,d4,W-P-d,B-N-b,1
1250-1499,1500-1749,Other,d4,W-P-d,B-N-g,1
1250-1499,1500-1749,Other,d4,W-P-d,B-P-c,3
1250-1499,1500-1749,Other,d4,W-P-d,B-P-e,2
1250-1499,1500-1749,Other,d4,W-P-e,B-B-f,2
1250-1499,1500-1749,Other,d4,W-P-e,B-Q,1
1250-1499,1500-1749,Other,d4,W-R-a,B-Q,1
1250-1499,1500-1749,Other,d5,B-B-c,W-B-f,1
1250-1499,1500-1749,Other,d5,B-N-g,W-B-f,2
1250-1499,1500-1749,Other,d5,B-N-g,W-N-b,1
1250-1499,1500-1749,Other,d5,B-N-g,W-P-c,1
1250-1499,1500-1749,Other,d5,B-N-g,W-P-e,2
1250-1499,1500-1749,Other,d5,B-P-c,W-K,1
1250-1499,1500-1749,Other,d5,B-P-c,W-N-b,1
1250-1499,1500-1749,Other,d5,B-P-c,W-P-e,1
1250-1499,1500-1749,Other,d5,B-P-d,W-N-b,1
1250-1499,1500-1749,Other,d5,B-P-d,W-N-g,1
1250-1499,1500-1749,Other,d5,B-P-d,W-P-c,3
1250-1499,1500-1749,Other,d5,B-P-d,W-P-e,2
1250-1499,1500-1749,Other,d5,B-P-d,W-Q,1
1250-1499,1500-1749,Other,d5,B-P-e,W-B-f,1
1250-1499,1500-1749,Other,d5,W-B-f,B-B-c,1
1250-1499,1500-1749,Other,d5,W-B-f,B-P-c,2
1250-1499,1500-1749,Other,d5,W-N-b,B-B-c,1
1250-1499,1500-1749,Other,d5,W-N-b,B-N-g,5
1250-1499,1500-1749,Other,d5,W-N-b,B-Q,1
1250-1499,1500-1749,Other,d5,W-P-c,B-N-g,1
1250-1499,1500-1749,Other,d5,W-P-c,B-P-c,2
1250-1499,1500-1749,Other,d5,W-P-d,B-P-c,1
1250-1499,1500-1749,Other,d5,W-P-e,B-N-b,1
1250-1499,1500-1749,Other,d5,W-P-e,B-N-g,1
1250-1499,1500-1749,Other,d5,W-P-e,B-P-e,1
1250-1499,1500-1749,Other,d6,B-B-f,W-R-a,3
1250-1499,1500-1749,Other,d6,B-P-d,W-N-b,1
1250-1499,1500-1749,Other,d6,B-P-d,W-P-d,2
1250-1499,1500-1749,Other,d6,B-P-d,W-R-a,1
1250-1499,1500-1749,Other,d6,W-B-c,B-N-g,1
1250-1499,1500-1749,Other,d6,W-N-b,B-B-f,1
1250-1499,1500-1749,Other,d6,W-N-g,B-K,1
1250-1499,1500-1749,Other,d6,W-P-d,B-B-f,1
1250-1499,1500-1749,Other,d6,W-R-a,B-K,1
1250-1499,1500-1749,Other,d7,B-B-c,W-B-f,1
1250-1499,1500-1749,Other,d7,B-B-c,W-K,1
1250-1499,1500-1749,Other,d7,B-B-c,W-R-a,1
1250-1499,1500-1749,Other,d7,B-N-b,W-B-f,1
1250-1499,1500-1749,Other,d7,B-N-b,W-K,1
1250-1499,1500-1749,Other,d7,B-N-b,W-N-g,1
1250-1499,1500-1749,Other,d7,B-N-b,W-R-a,1
1250-1499,1500-1749,Other,d7,B-N-g,W-R-a,1
1250-1499,1500-1749,Other,d7,B-Q,W-N-b,1
1250-1499,1500-1749,Other,d7,W-B-f,B-B-c,1
1250-1499,1500-1749,Other,d7,W-B-f,B-N-b,1
1250-1499,1500-1749,Other,d7,W-N-g,B-Q,1
1250-1499,1500-1749,Other,d7,W-P-d,B-B-c,1
1250-1499,1500-1749,Other,d8,B-Q,W-N-b,1
1250-1499,1500-1749,Other,d8,B-Q,W-N-g,1
1250-1499,1500-1749,Other,d8,B-Q,W-Q,1
1250-1499,1500-1749,Other,d8,B-R-a,W-R-h,1
1250-1499,1500-1749,Other,d8,B-R-h,W-R-a,1
1250-1499,1500-1749,Other,d8,W-Q,B-K,1
1250-1499,1500-1749,Other,d8,W-R-a,B-Q,1
1250-1499,1500-1749,Other,d8,W-R-h,B-R-h,1
1250-1499,1500-1749,Other,e1,B-R-a,W-R-a,1
1250-1499,1500-1749,Other,e1,B-R-h,W-Q,1
1250-1499,1500-1749,Other,e1,W-R-h,B-R-a,1
1250-1499,1500-1749,Other,e1,W-R-h,B-R-h,1
1250-1499,1500-1749,Other,e2,B-B-c,W-N-g,1
1250-1499,1500-1749,Other,e2,B-B-c,W-Q,1
1250-1499,1500-1749,Other,e2,B-Q,W-B-f,1
1250-1499,1500-1749,Other,e2,W-B-f,B-B-c,2
1250-1499,1500-1749,Other,e2,W-N-b,B-Q,1
1250-1499,1500-1749,Other,e2,W-P-e,B-B-c,1
1250-1499,1500-1749,Other,e2,W-Q,B-Q,1
1250-1499,1500-1749,Other,e2,W-Q,B-R-h,1
1250-1499,1500-1749,Other,e3,B-B-f,W-K,1
1250-1499,1500-1749,Other,e3,B-B-f,W-N-g,1
1250-1499,1500-1749,Other,e3,B-B-f,W-P-f,1
1250-1499,1500-1749,Other,e3,B-N-g,W-P-f,1
1250-1499,1500-1749,Other,e3,B-P-d,W-K,1
1250-1499,1500-1749,Other,e3,B-P-e,W-N-b,1
1250-1499,1500-1749,Other,e3,B-Q,W-Q,1
1250-1499,1500-1749,Other,e3,W-B-c,B-B-f,2
1250-1499,1500-1749,Other,e3,W-B-c,B-N-g,1
1250-1499,1500-1749,Other,e3,W-B-c,B-P-d,1
1250-1499,1500-1749,Other,e3,W-P-e,B-Q,2
1250-1499,1500-1749,Other,e3,W-P-f,B-R-h,1
1250-1499,1500-1749,Other,e3,W-Q,B-N-g,1
1250-1499,1500-1749,Other,e4,B-N-g,W-N-b,3
1250-1499,1500-1749,Other,e4,B-P-e,W-P-d,1
1250-1499,1500-1749,Other,e4,B-P-f,W-N-b,1
1250-1499,1500-1749,Other,e4,B-Q,W-Q,2
1250-1499,1500-1749,Other,e4,W-B-f,B-B-c,1
1250-1499,1500-1749,Other,e4,W-N-b,B-P-d,2
1250-1499,1500-1749,Other,e4,W-N-b,B-Q,1
1250-1499,1500-1749,Other,e4,W-P-e,B-B-c,1
1250-1499,1500-1749,Other,e4,W-P-e,B-K,1
1250-1499,1500-1749,Other,e4,W-P-e,B-N-g,3
1250-1499,1500-1749,Other,e4,W-P-e,B-P-d,1
1250-1499,1500-1749,Other,e4,W-P-e,B-P-f,1
1250-1499,1500-1749,Other,e4,W-P-e,B-Q,2
1250-1499,1500-1749,Other,e4,W-Q,B-N-g,1
1250-1499,1500-1749,Other,e5,B-N-b,W-B-c,2
1250-1499,1500-1749,Other,e5,B-N-b,W-N-g,2
1250-1499,1500-1749,Other,e5,B-N-g,W-N-g,1
1250-1499,1500-1749,Other,e5,B-P-d,W-B-c,1
1250-1499,1500-1749,Other,e5,B-P-d,W-N-g,1
1250-1499,1500-1749,Other,e5,B-P-e,W-N-g,4
1250-1499,1500-1749,Other,e5,B-P-e,W-P-c,1
1250-1499,1500-1749,Other,e5,B-P-e,W-P-d,6
1250-1499,1500-1749,Other,e5,B-P-e,W-P-f,5
1250-1499,1500-1749,Other,e5,B-P-e,W-Q,1
1250-1499,1500-1749,Other,e5,B-P-f,W-K,1
1250-1499,1500-1749,Other,e5,B-P-f,W-P-d,2
1250-1499,1500-1749,Other,e5,W-N-g,B-B-f,2
1250-1499,1500-1749,Other,e5,W-N-g,B-N-b,1
1250-1499,1500-1749,Other,e5,W-N-g,B-P-d,1
1250-1499,1500-1749,Other,e5,W-N-g,B-P-f,1
1250-1499,1500-1749,Other,e5,W-N-g,B-Q,1
1250-1499,1500-1749,Other,e5,W-P-c,B-P-f,1
1250-1499,1500-1749,Other,e5,W-P-d,B-N-b,2
1250-1499,1500-1749,Other,e5,W-P-d,B-P-d,1
1250-1499,1500-1749,Other,e5,W-P-d,B-P-g,1
1250-1499,1500-1749,Other,e5,W-P-d,B-Q,1
1250-1499,1500-1749,Other,e5,W-P-e,B-Q,1
1250-1499,1500-1749,Other,e5,W-P-f,B-P-d,2
1250-1499,1500-1749,Other,e5,W-P-f,B-P-f,2
1250-1499,1500-1749,Other,e6,B-B-c,W-B-f,2
1250-1499,1500-1749,Other,e6,B-B-c,W-P-d,1
1250-1499,1500-1749,Other,e6,B-P-e,W-P-e,1
1250-1499,1500-1749,Other,e6,B-P-e,W-Q,1
1250-1499,1500-1749,Other,e6,B-P-f,W-B-f,1
1250-1499,1500-1749,Other,e6,B-P-f,W-Q,1
1250-1499,1500-1749,Other,e6,W-B-f,B-N-g,1
1250-1499,1500-1749,Other,e6,W-B-f,B-P-f,1
1250-1499,1500-1749,Other,e6,W-B-f,B-R-h,1
1250-1499,1500-1749,Other,e6,W-P-d,B-P-f,1
1250-1499,1500-1749,Other,e6,W-P-e,B-B-c,1
1250-1499,1500-1749,Other,e7,B-N-g,W-B-c,1
1250-1499,1500-1749,Other,e7,B-N-g,W-Q,1
1250-1499,1500-1749,Other,e7,B-P-e,W-P-d,1
1250-1499,1500-1749,Other,e7,B-P-e,W-Q,1
1250-1499,1500-1749,Other,e7,B-Q,W-Q,1
1250-1499,1500-1749,Other,e7,W-B-c,B-Q,1
1250-1499,1500-1749,Other,e7,W-N-g,B-K,1
1250-1499,1500-1749,Other,e7,W-P-d,B-Q,1
1250-1499,1500-1749,Other,e7,W-Q,B-N-g,1
1250-1499,1500-1749,Other,e8,B-R-a,W-R-a,1
1250-1499,1500-1749,Other,e8,B-R-a,W-R-h,1
1250-1499,1500-1749,Other,e8,B-R-h,W-R-a,1
1250-1499,1500-1749,Other,e8,W-R-a,B-B-c,1
1250-1499,1500-1749,Other,e8,W-R-a,B-K,1
1250-1499,1500-1749,Other,e8,W-R-h,B-K,1
1250-1499,1500-1749,Other,f1,B-B-c,W-K,1
1250-1499,1500-1749,Other,f1,B-P-g,W-N-b,1
1250-1499,1500-1749,Other,f1,B-R-h,W-Q,1
1250-1499,1500-1749,Other,f1,W-B-f,B-R-h,1
1250-1499,1500-1749,Other,f1,W-N-b,B-K,1
1250-1499,1500-1749,Other,f1,W-R-a,B-R-h,1
1250-1499,1500-1749,Other,f1,W-R-h,B-B-c,1
1250-1499,1500-1749,Other,f2,B-B-f,W-K,1
1250-1499,1500-1749,Other,f2,B-N-b,W-B-c,1
1250-1499,1500-1749,Other,f2,B-N-g,W-R-h,1
1250-1499,1500-1749,Other,f2,B-R-a,W-R-a,1
1250-1499,1500-1749,Other,f2,B-R-h,W-N-b,1
1250-1499,1500-1749,Other,f2,W-P-f,B-B-f,1
1250-1499,1500-1749,Other,f2,W-P-f,B-N-b,1
1250-1499,1500-1749,Other,f2,W-P-f,B-N-g,2
1250-1499,1500-1749,Other,f2,W-P-f,B-Q,1
1250-1499,1500-1749,Other,f2,W-P-f,B-R-a,1
1250-1499,1500-1749,Other,f2,W-P-f,B-R-h,1
1250-1499,1500-1749,Other,f2,W-R-a,B-B-f,1
